_id,timestamp,latency,bandwidthDown,bandwidthUp,latitude,longitude
1118,2024-11-12T22:01:15.389240,274.0,,,42.358855012971674,-83.72111278673653
1119,2024-11-12T22:01:16.356180,240.0,,,42.358848453926115,-83.72128638624588
1120,2024-11-12T22:01:17.373541,256.0,,,42.35884331185388,-83.72146066331057
1121,2024-11-12T22:01:18.366431,248.0,,,42.35883619034484,-83.72163307402533
1122,2024-11-12T22:01:19.421404,302.0,,,42.35882856705629,-83.7218051044353
1123,2024-11-12T22:01:20.386445,267.0,,,42.35882062954543,-83.7219750485272
1124,2024-11-12T22:01:21.435847,320.0,,,42.35881440950291,-83.72214376764879
1125,2024-11-12T22:01:22.392656,278.0,,,42.358808421633874,-83.7223131704456
1126,2024-11-12T22:01:23.419466,305.0,,,42.35880261045781,-83.72248493570558
1127,2024-11-12T22:01:24.541643,426.0,,,42.35879628304817,-83.72266111595064
1128,2024-11-12T22:01:25.506696,388.0,,,42.35879060105274,-83.72284040056826
1129,2024-11-12T22:01:26.469391,354.0,,,42.35878505744982,-83.72302106421881
1130,2024-11-12T22:01:28.065610,948.0,,,42.35877926448293,-83.72320067543156
1131,2024-11-12T22:01:28.377650,262.0,,,42.35877186744326,-83.7233810129408
1132,2024-11-12T22:01:29.662928,546.0,,,42.35876363784208,-83.72356077962166
1133,2024-11-12T22:01:30.626106,508.0,,,42.35875549969447,-83.7237415490559
1134,2024-11-12T22:01:31.585909,470.0,,,42.35875513575297,-83.72392349310336
1135,2024-11-12T22:01:32.546713,429.0,,,42.35874615781949,-83.72410372544788
1136,2024-11-12T22:01:33.507188,389.0,,,42.35873732404813,-83.7242848381763
1137,2024-11-12T22:01:34.783730,666.0,,,42.35873418589222,-83.7244671306319
1138,2024-11-12T22:01:35.426903,308.0,,,42.35872472374728,-83.72464709095817
1139,2024-11-12T22:01:36.437270,320.0,,,42.35871504939808,-83.72482595856832
1140,2024-11-12T22:01:37.472638,354.0,,,42.35870527624548,-83.72500421503044
1141,2024-11-12T22:01:38.655845,540.0,,,42.35869728421652,-83.72518226041755
1142,2024-11-12T22:01:39.372597,254.0,,,42.35868897316044,-83.7253581271483
1143,2024-11-12T22:01:40.552590,435.0,,,42.3586827352209,-83.72553126743927
1144,2024-11-12T22:01:41.499517,384.0,,,42.358678160523745,-83.72570210805993
1145,2024-11-12T22:01:42.477865,361.0,,,42.358674645171924,-83.72586960069768
1146,2024-11-12T22:01:43.445563,328.0,,,42.3586713746164,-83.72602832471594
1147,2024-11-12T22:01:44.394240,278.0,,,42.35866776501949,-83.72617503613836
1148,2024-11-12T22:01:45.447519,333.0,,,42.358665074842186,-83.72630277632999
1149,2024-11-12T22:01:46.512569,396.0,,,42.35866246693745,-83.72640599565572
1150,2024-11-12T22:01:47.460415,344.0,,,42.358660513598046,-83.72648295747331
1151,2024-11-12T22:01:48.421762,304.0,,,42.35865919052596,-83.72653756396416
1152,2024-11-12T22:01:49.393245,276.0,,,42.35865923806724,-83.72657707953768
1153,2024-11-12T22:01:50.360845,242.0,,,42.35865948074233,-83.72660651018232
1154,2024-11-12T22:01:51.604748,487.0,,,42.35866007900214,-83.72661689242892
1155,2024-11-12T22:01:52.590950,474.0,,,42.35866036531857,-83.72661601215532
1156,2024-11-12T22:01:53.547868,429.0,,,42.35865992621265,-83.72661666387033
1157,2024-11-12T22:01:54.832149,714.0,,,42.35865930089084,-83.72663671404813
1158,2024-11-12T22:01:55.463555,344.0,,,42.358659202110516,-83.72666335766851
1159,2024-11-12T22:01:56.423822,305.0,,,42.35866232392711,-83.7266752168678
1160,2024-11-12T22:01:57.386497,267.0,,,42.35867000932235,-83.72669620259063
1161,2024-11-12T22:01:58.979321,864.0,,,42.35869483912881,-83.72672528426533
1162,2024-11-12T22:01:59.621269,504.0,,,42.35873497526897,-83.72674534298328
1163,2024-11-12T22:02:00.581648,464.0,,,42.358796642811825,-83.72675816355105
1164,2024-11-12T22:02:01.542611,424.0,,,42.35888521046512,-83.7267690122106
1165,2024-11-12T22:02:02.506285,389.0,,,42.359000569928,-83.72678085782368
1166,2024-11-12T22:02:03.447618,328.0,,,42.35912910330141,-83.72679620022721
1167,2024-11-12T22:02:04.556651,440.0,,,42.35926654207501,-83.72681307784134
1168,2024-11-12T22:02:05.532095,413.0,,,42.359406411770024,-83.72683083755072
1169,2024-11-12T22:02:06.575334,456.0,,,42.359544562518806,-83.72684937323096
1170,2024-11-12T22:02:07.706847,589.0,,,42.359678468499865,-83.72686604112552
1171,2024-11-12T22:02:08.674437,555.0,,,42.3598077676016,-83.72688179456797
1172,2024-11-12T22:02:09.626276,507.0,,,42.35993455981807,-83.72689387605185
1173,2024-11-12T22:02:10.410237,292.0,,,42.360060936045926,-83.72690149002698
1174,2024-11-12T22:02:11.379280,261.0,,,42.36018613920399,-83.72690709434902
1175,2024-11-12T22:02:12.390246,272.0,,,42.36030616093176,-83.72691993953676
1176,2024-11-12T22:02:13.400848,283.0,,,42.36042026025632,-83.72694780274252
1177,2024-11-12T22:02:14.381788,265.0,,,42.36052951930356,-83.72699466643218
1178,2024-11-12T22:02:15.365288,249.0,,,42.360633835186725,-83.72706267710329
1179,2024-11-12T22:02:16.378388,259.0,,,42.36073068133466,-83.72715142433265
1180,2024-11-12T22:02:17.395628,277.0,,,42.36082277359959,-83.7272599091063
1181,2024-11-12T22:02:18.492764,375.0,,,42.36091451138709,-83.72738006776699
1182,2024-11-12T22:02:19.407511,290.0,,,42.36100978456194,-83.727508599085
